transaction_id,customer_id,amount,transaction_date
TX_0005986,CUST_00844,19.8,2023-06-27
TX_0005987,CUST_00945,478.63,2023-08-22
TX_0005988,CUST_00419,154.08,2023-11-10
TX_0005989,CUST_00613,192.99,2023-08-07
TX_0005990,CUST_00087,487.16,2023-07-02
TX_0005991,CUST_00076,78.23,2023-10-22
TX_0005992,CUST_01119,-19.36,2023-10-04
TX_0005993,CUST_00438,-15.7,2023-07-07
TX_0005994,CUST_00996,198.24,2023-09-17
TX_0005995,CUST_00275,465.49,2023-10-09
TX_0005996,CUST_00209,116.91,2023-08-06
TX_0005997,CUST_00554,215.71,2023-10-14
TX_0005998,CUST_01185,99.56,2023-08-21
TX_0005999,CUST_00432,461.81,2023-10-26
TX_0006000,CUST_00843,279.07,2023-06-12
TX_0006001,CUST_00856,237.55,2023-08-06
TX_0006002,CUST_00007,276.23,2023-07-15
TX_0006003,CUST_01035,259.02,2023-08-11
TX_0006004,CUST_01042,216.26,2023-08-09
TX_0006005,CUST_00655,372.29,2023-08-29
TX_0006006,CUST_00229,424.95,2023-07-31
TX_0006007,CUST_00673,259.57,2023-09-25
TX_0006008,CUST_00278,419.85,2023-07-02
TX_0006009,CUST_00928,118.26,2023-07-21
TX_0006010,CUST_00043,313.74,2023-09-17
TX_0006011,CUST_01132,479.12,2023-07-01
TX_0006012,CUST_00216,373.93,2023-08-09
TX_0006013,CUST_00071,85.61,2023-07-24
TX_0006014,CUST_01031,375.2,2023-06-17
TX_0006015,CUST_01038,236.58,2023-10-19
TX_0006016,CUST_00962,210.46,2023-12-09
TX_0006017,CUST_00735,480.14,2023-07-27
TX_0006018,CUST_00479,91.51,2023-08-12
TX_0006019,CUST_00972,213.74,2023-08-04
TX_0006020,CUST_00193,100.93,2023-06-03
TX_0006021,CUST_00025,303.8,2023-06-29
TX_0006022,CUST_00714,80.36,2023-11-11
TX_0006023,CUST_00858,484.05,2023-07-18
TX_0006024,CUST_01116,46.41,2023-07-05
TX_0006025,CUST_00714,117.54,2023-07-13
TX_0006026,CUST_00080,460.39,2023-06-18
TX_0006027,CUST_00348,428.43,2023-07-30
TX_0006028,CUST_00174,297.83,2023-12-03
TX_0006029,CUST_00729,214.11,2023-07-05
TX_0006030,CUST_00014,119.64,2023-08-11
TX_0006031,CUST_00135,-9.77,2023-11-29
TX_0006032,CUST_01013,338.52,2023-11-28
TX_0006033,CUST_00557,31.85,2023-07-26
TX_0006034,CUST_00326,120.78,2023-12-17
TX_0006035,CUST_00491,416.9,2023-11-12
TX_0006036,CUST_00154,10.94,2023-10-02
TX_0006037,CUST_00633,31.37,2023-11-10
TX_0006038,CUST_00295,54.98,2023-08-10
TX_0006039,CUST_01114,475.1,2023-06-08
TX_0006040,CUST_01142,226.83,2023-12-08
TX_0006041,CUST_00798,491.14,2023-10-26
TX_0006042,CUST_00833,86.44,2023-07-16
TX_0006043,CUST_00764,20.63,2023-10-05
TX_0006044,CUST_00611,392.59,2023-07-18
TX_0006045,CUST_00593,-12.73,2023-11-25
TX_0006046,CUST_00438,69.64,2023-06-26
TX_0006047,CUST_00220,257.46,2023-11-07
TX_0006048,CUST_00105,-1.57,2023-08-18
TX_0006049,CUST_00783,253.44,2023-06-26
TX_0006050,CUST_00781,91.86,2023-09-30
TX_0006051,CUST_00024,57.64,2023-09-11
TX_0006052,CUST_00918,341.12,2023-07-14
TX_0006053,CUST_00114,465.81,2023-07-09
TX_0006054,CUST_00071,-3.47,2023-08-25
TX_0006055,CUST_00484,183.28,2023-09-15
TX_0006056,CUST_00277,16.44,2023-09-01
TX_0006057,CUST_00402,192.82,2023-10-18
TX_0006058,CUST_01194,-3.79,2023-08-26
TX_0006059,CUST_00952,227.41,2023-08-20
TX_0006060,CUST_00061,11.16,2023-10-05
TX_0006061,CUST_00498,51.01,2023-10-23
TX_0006062,CUST_00025,-6.48,2023-09-27
TX_0006063,CUST_00442,299.97,2023-06-23
TX_0006064,CUST_00388,371.37,2023-06-09
TX_0006065,CUST_00924,69.27,2023-06-24
TX_0006066,CUST_00223,86.18,2023-09-06
TX_0006067,CUST_01159,1.45,2023-10-09
TX_0006068,CUST_00967,439.99,2023-11-15
TX_0006069,CUST_00798,237.72,2023-07-18
TX_0006070,CUST_00245,-7.03,2023-08-04
TX_0006071,CUST_00647,432.47,2023-11-29
TX_0006072,CUST_00572,366.61,2023-06-29
TX_0006073,CUST_01015,37.7,2023-07-13
TX_0006074,CUST_01120,400.03,2023-06-18
TX_0006075,CUST_00970,413.8,2023-09-25
TX_0006076,CUST_00525,139.32,2023-09-13
TX_0006077,CUST_00110,491.29,2023-07-08
TX_0006078,CUST_00461,374.98,2023-08-15
TX_0006079,CUST_00269,75.51,2023-07-07
TX_0006080,CUST_00190,316.93,2023-06-04
TX_0006081,CUST_00295,158.01,2023-07-25
TX_0006082,CUST_00552,372.77,2023-07-07
TX_0006083,CUST_00034,283.34,2023-08-18
TX_0006084,CUST_00913,394.87,2023-09-30
TX_0006085,CUST_00369,175.43,2023-06-06
TX_0006086,CUST_00426,330.69,2023-09-16
TX_0006087,CUST_00723,144.22,2023-07-28
TX_0006088,CUST_00267,224.57,2023-06-21
TX_0006089,CUST_00953,293.39,2023-08-16
TX_0006090,CUST_01141,-7.46,2023-11-21
TX_0006091,CUST_00274,120.58,2023-08-28
TX_0006092,CUST_00735,283.86,2023-08-29
TX_0006093,CUST_00229,178.78,2023-07-04
TX_0006094,CUST_00216,35.28,2023-11-18
TX_0006095,CUST_00226,146.23,2023-10-16
TX_0006096,CUST_01190,459.54,2023-06-24
TX_0006097,CUST_00349,398.82,2023-10-17
TX_0006098,CUST_00828,496.55,2023-11-27
TX_0006099,CUST_00584,360.9,2023-10-16
TX_0006100,CUST_00847,112.76,2023-10-21
TX_0006101,CUST_00876,391.41,2023-10-10
TX_0006102,CUST_00862,45.99,2023-09-27
TX_0006103,CUST_00776,499.55,2023-06-03
TX_0006104,CUST_01024,253.27,2023-08-19
TX_0006105,CUST_00934,114.59,2023-10-09
TX_0006106,CUST_00472,207.93,2023-11-16
TX_0006107,CUST_01141,487.74,2023-10-23
TX_0006108,CUST_00224,277.38,2023-10-04
TX_0006109,CUST_00597,302.25,2023-10-24
TX_0006110,CUST_00267,24.59,2023-08-16
TX_0006111,CUST_00089,6.18,2023-10-25
TX_0006112,CUST_01083,465.31,2023-12-14
TX_0006113,CUST_00412,184.38,2023-12-04
TX_0006114,CUST_00261,413.47,2023-08-23
TX_0006115,CUST_00471,124.87,2023-08-08
TX_0006116,CUST_01044,207.26,2023-09-23
TX_0006117,CUST_00080,242.17,2023-07-01
TX_0006118,CUST_00458,278.52,2023-10-14
TX_0006119,CUST_00840,145.65,2023-09-19
TX_0006120,CUST_00383,56.98,2023-06-03
TX_0006121,CUST_00344,14.28,2023-07-13
TX_0006122,CUST_00408,366.61,2023-10-04
TX_0006123,CUST_00303,430.43,2023-08-31
TX_0006124,CUST_00673,-19.23,2023-07-24
TX_0006125,CUST_00446,-18.97,2023-06-06
TX_0006126,CUST_00037,265.24,2023-09-05
TX_0006127,CUST_00509,392.51,2023-12-08
TX_0006128,CUST_00825,215.79,2023-10-30
TX_0006129,CUST_00227,298.34,2023-06-01
TX_0006130,CUST_01057,250.97,2023-12-14
TX_0006131,CUST_01163,499.62,2023-07-02
TX_0006132,CUST_00516,41.94,2023-06-01
TX_0006133,CUST_00047,281.42,2023-06-24
TX_0006134,CUST_00787,275.21,2023-12-07
TX_0006135,CUST_00311,406.61,2023-07-06
TX_0006136,CUST_01012,84.8,2023-09-25
TX_0006137,CUST_01191,330.09,2023-12-15
TX_0006138,CUST_01182,357.91,2023-12-07
TX_0006139,CUST_00091,181.87,2023-10-17
TX_0006140,CUST_00689,136.1,2023-06-22
TX_0006141,CUST_01121,201.13,2023-08-06
TX_0006142,CUST_00795,107.37,2023-06-13
TX_0006143,CUST_00047,459.11,2023-10-29
TX_0006144,CUST_01054,124.21,2023-07-27
TX_0006145,CUST_00510,205.97,2023-06-25
TX_0006146,CUST_00500,475.61,2023-06-22
TX_0006147,CUST_00196,252.16,2023-06-22
TX_0006148,CUST_00651,28.08,2023-11-02
TX_0006149,CUST_01137,315.8,2023-11-25
TX_0006150,CUST_00530,151.46,2023-07-07
TX_0006151,CUST_01174,480.68,2023-08-19
TX_0006152,CUST_00307,485.84,2023-07-19
TX_0006153,CUST_00532,398.56,2023-11-18
TX_0006154,CUST_00024,15.58,2023-07-23
TX_0006155,CUST_00663,376.57,2023-08-11
TX_0006156,CUST_00845,193.78,2023-09-23
TX_0006157,CUST_00658,175.03,2023-10-26
TX_0006158,CUST_00512,127.36,2023-11-28
TX_0006159,CUST_00559,428.88,2023-09-19
TX_0006160,CUST_00904,57.1,2023-06-14
TX_0006161,CUST_00195,10.45,2023-07-06
TX_0006162,CUST_00546,438.24,2023-12-02
TX_0006163,CUST_00032,401.26,2023-11-28
TX_0006164,CUST_01104,453.33,2023-11-24
TX_0006165,CUST_01038,59.15,2023-07-06
TX_0006166,CUST_00455,246.94,2023-10-31
TX_0006167,CUST_00591,483.44,2023-07-09
TX_0006168,CUST_00800,53.18,2023-10-14
TX_0006169,CUST_00709,240.41,2023-06-18
TX_0006170,CUST_01017,116.28,2023-08-23
TX_0006171,CUST_00278,223.14,2023-08-31
TX_0006172,CUST_00394,194.02,2023-07-11
TX_0006173,CUST_00455,159.11,2023-09-25
TX_0006174,CUST_00035,-15.62,2023-06-23
TX_0006175,CUST_00326,302.27,2023-12-15
TX_0006176,CUST_01146,474.22,2023-10-20
TX_0006177,CUST_00679,35.74,2023-06-30
TX_0006178,CUST_00857,467.9,2023-11-08
TX_0006179,CUST_00361,388.88,2023-08-23
TX_0006180,CUST_00708,273.52,2023-08-13
TX_0006181,CUST_00814,39.5,2023-06-09
TX_0006182,CUST_00124,221.62,2023-07-15
TX_0006183,CUST_00448,8.8,2023-09-18
TX_0006184,CUST_00836,-7.76,2023-06-22
TX_0006185,CUST_00261,272.01,2023-10-12
TX_0006186,CUST_00293,218.31,2023-06-08
TX_0006187,CUST_00183,356.17,2023-12-08
TX_0006188,CUST_00359,84.26,2023-07-03
TX_0006189,CUST_01162,362.2,2023-11-08
TX_0006190,CUST_00874,15.69,2023-06-23
TX_0006191,CUST_00256,-4.73,2023-08-07
TX_0006192,CUST_01090,351.97,2023-06-03
TX_0006193,CUST_01019,362.42,2023-09-20
TX_0006194,CUST_00665,96.68,2023-12-15
TX_0006195,CUST_00529,142.27,2023-12-03
TX_0006196,CUST_00094,484.74,2023-08-18
TX_0006197,CUST_00363,444.79,2023-09-21
TX_0006198,CUST_00858,493.54,2023-11-10
TX_0006199,CUST_00614,179.07,2023-06-07
TX_0006200,CUST_00219,303.46,2023-08-25
TX_0006201,CUST_00484,-16.44,2023-10-06
TX_0006202,CUST_00419,481.3,2023-08-19
TX_0006203,CUST_01007,419.58,2023-08-06
TX_0006204,CUST_00481,161.86,2023-09-16
TX_0006205,CUST_00170,235.41,2023-09-13
TX_0006206,CUST_01095,67.92,2023-08-21
TX_0006207,CUST_00207,369.72,2023-07-03
TX_0006208,CUST_00939,327.45,2023-07-17
TX_0006209,CUST_00807,215.59,2023-06-01
TX_0006210,CUST_01043,183.83,2023-09-16
TX_0006211,CUST_00793,466.17,2023-11-26
TX_0006212,CUST_00819,475.41,2023-07-04
TX_0006213,CUST_00565,491.45,2023-11-07
TX_0006214,CUST_00905,439.61,2023-09-13
TX_0006215,CUST_01117,209.84,2023-08-09
TX_0006216,CUST_00600,226.12,2023-06-21
TX_0006217,CUST_00326,280.65,2023-11-11
TX_0006218,CUST_00425,168.03,2023-06-10
TX_0006219,CUST_00845,486.98,2023-06-28
TX_0006220,CUST_01045,137.72,2023-10-23
TX_0006221,CUST_00989,496.58,2023-07-08
TX_0006222,CUST_00257,102.35,2023-08-09
TX_0006223,CUST_00429,139.95,2023-08-18
TX_0006224,CUST_00858,436.93,2023-12-10
TX_0006225,CUST_00774,264.8,2023-06-29
TX_0006226,CUST_00308,25.18,2023-11-11
TX_0006227,CUST_00886,418.61,2023-11-02
TX_0006228,CUST_00729,65.09,2023-08-05
TX_0006229,CUST_01177,388.54,2023-06-05
TX_0006230,CUST_00818,323.16,2023-08-10
TX_0006231,CUST_00579,314.27,2023-06-23
TX_0006232,CUST_00253,32.56,2023-11-29
TX_0006233,CUST_01009,382.54,2023-10-18
TX_0006234,CUST_01127,21.76,2023-07-08
TX_0006235,CUST_00949,109.52,2023-11-19
TX_0006236,CUST_00878,101.42,2023-07-28
TX_0006237,CUST_00690,332.13,2023-08-13
TX_0006238,CUST_01024,434.7,2023-10-07
TX_0006239,CUST_00366,356.49,2023-10-14
TX_0006240,CUST_01058,124.16,2023-09-16
TX_0006241,CUST_01099,-7.94,2023-09-12
TX_0006242,CUST_00829,115.03,2023-12-16
TX_0006243,CUST_00037,160.6,2023-06-26
TX_0006244,CUST_00206,496.34,2023-07-17
TX_0006245,CUST_00186,63.72,2023-09-03
TX_0006246,CUST_00636,81.96,2023-12-09
TX_0006247,CUST_00571,22.78,2023-12-03
TX_0006248,CUST_00381,108.51,2023-06-08
TX_0006249,CUST_00242,348.28,2023-06-14
TX_0006250,CUST_00636,297.88,2023-10-14
TX_0006251,CUST_00868,-17.82,2023-08-01
TX_0006252,CUST_01017,53.98,2023-11-30
TX_0006253,CUST_01034,180.23,2023-06-15
TX_0006254,CUST_00414,64.84,2023-11-26
TX_0006255,CUST_00412,34.62,2023-09-23
TX_0006256,CUST_01127,410.6,2023-11-07
TX_0006257,CUST_00101,21.69,2023-08-10
TX_0006258,CUST_00066,467.95,2023-07-24
TX_0006259,CUST_00609,457.87,2023-09-30
TX_0006260,CUST_00239,105.16,2023-12-10
TX_0006261,CUST_01016,368.72,2023-10-29
TX_0006262,CUST_00955,376.2,2023-10-21
TX_0006263,CUST_00849,3.71,2023-12-09
TX_0006264,CUST_00214,440.01,2023-12-11
TX_0006265,CUST_00794,439.74,2023-07-10
TX_0006266,CUST_00726,335.55,2023-11-05
TX_0006267,CUST_00104,355.31,2023-08-06
TX_0006268,CUST_00201,282.55,2023-08-12
TX_0006269,CUST_00955,407.17,2023-08-24
TX_0006270,CUST_00746,459.06,2023-11-08
TX_0006271,CUST_00246,20.06,2023-09-21
TX_0006272,CUST_00697,96.2,2023-10-14
TX_0006273,CUST_00339,347.21,2023-06-06
TX_0006274,CUST_00967,459.76,2023-10-21
TX_0006275,CUST_01082,331.52,2023-09-22
TX_0006276,CUST_01070,367.23,2023-09-29
TX_0006277,CUST_00281,385.28,2023-11-01
TX_0006278,CUST_00115,351.83,2023-09-28
TX_0006279,CUST_00229,471.66,2023-06-28
TX_0006280,CUST_00873,-5.71,2023-11-24
TX_0006281,CUST_01048,37.76,2023-11-05
TX_0006282,CUST_00962,487.49,2023-07-10
TX_0006283,CUST_00265,444.75,2023-11-21
TX_0006284,CUST_00786,110.68,2023-10-04
TX_0006285,CUST_00247,258.45,2023-10-03
TX_0006286,CUST_00693,415.5,2023-06-11
TX_0006287,CUST_00916,436.72,2023-10-22
TX_0006288,CUST_00217,447.83,2023-06-02
TX_0006289,CUST_00372,395.1,2023-10-19
TX_0006290,CUST_00030,330.34,2023-12-01
TX_0006291,CUST_01124,170.49,2023-08-30
TX_0006292,CUST_00953,430.91,2023-10-07
TX_0006293,CUST_00064,-12.34,2023-11-14
TX_0006294,CUST_00526,327.95,2023-08-15
TX_0006295,CUST_00397,395.17,2023-07-05
TX_0006296,CUST_00436,435.7,2023-07-18
TX_0006297,CUST_00332,484.54,2023-07-02
TX_0006298,CUST_00800,284.24,2023-09-07
TX_0006299,CUST_00783,266.77,2023-09-25
TX_0006300,CUST_00531,187.17,2023-09-29
TX_0006301,CUST_00040,182.25,2023-09-22
TX_0006302,CUST_00730,14.47,2023-11-06
TX_0006303,CUST_00242,107.87,2023-09-02
TX_0006304,CUST_00290,26.51,2023-06-15
TX_0006305,CUST_00236,416.14,2023-08-16
TX_0006306,CUST_00297,181.97,2023-06-02
TX_0006307,CUST_00983,462.43,2023-07-26
TX_0006308,CUST_00404,169.27,2023-11-14
TX_0006309,CUST_01070,378.76,2023-12-18
TX_0006310,CUST_00320,126.68,2023-07-25
TX_0006311,CUST_00230,302.4,2023-07-27
TX_0006312,CUST_01183,51.22,2023-10-17
TX_0006313,CUST_00599,241.76,2023-07-27
TX_0006314,CUST_00048,-14.69,2023-06-28
TX_0006315,CUST_00870,292.36,2023-06-20
TX_0006316,CUST_00031,144.52,2023-07-29
TX_0006317,CUST_00095,56.63,2023-09-03
TX_0006318,CUST_00145,176.07,2023-12-02
TX_0006319,CUST_00746,377.1,2023-11-30
TX_0006320,CUST_01126,494.36,2023-11-26
TX_0006321,CUST_00595,190.23,2023-08-02
TX_0006322,CUST_00473,327.23,2023-11-05
TX_0006323,CUST_00675,100.99,2023-10-19
TX_0006324,CUST_00185,28.61,2023-08-23
TX_0006325,CUST_00034,406.5,2023-12-12
TX_0006326,CUST_00565,454.28,2023-09-16
TX_0006327,CUST_00531,379.73,2023-07-10
TX_0006328,CUST_01004,242.89,2023-10-28
TX_0006329,CUST_00869,424.87,2023-07-02
TX_0006330,CUST_00655,225.68,2023-10-20
TX_0006331,CUST_00690,146.89,2023-12-13
TX_0006332,CUST_00227,51.14,2023-12-15
TX_0006333,CUST_00156,451.03,2023-10-05
TX_0006334,CUST_00674,399.73,2023-07-05
TX_0006335,CUST_00479,287.98,2023-12-13
TX_0006336,CUST_01152,238.83,2023-06-26
TX_0006337,CUST_00699,168.39,2023-07-10
TX_0006338,CUST_00770,424.12,2023-11-11
TX_0006339,CUST_00093,376.46,2023-11-01
TX_0006340,CUST_00945,63.6,2023-12-05
TX_0006341,CUST_00785,-10.19,2023-08-15
TX_0006342,CUST_00599,206.27,2023-12-06
TX_0006343,CUST_00757,381.28,2023-09-17
TX_0006344,CUST_00947,223.65,2023-06-10
TX_0006345,CUST_00733,13.62,2023-06-27
TX_0006346,CUST_00055,219.56,2023-06-16
TX_0006347,CUST_01024,221.2,2023-09-01
TX_0006348,CUST_00786,398.86,2023-12-11
TX_0006349,CUST_00984,256.41,2023-11-12
TX_0006350,CUST_00470,230.2,2023-12-03
TX_0006351,CUST_00125,92.59,2023-10-03
TX_0006352,CUST_00651,139.59,2023-07-29
TX_0006353,CUST_01085,-11.71,2023-07-18
TX_0006354,CUST_00905,134.18,2023-06-19
TX_0006355,CUST_00617,241.69,2023-08-23
TX_0006356,CUST_00940,329.29,2023-09-07
TX_0006357,CUST_00102,64.24,2023-07-15
TX_0006358,CUST_00680,114.97,2023-12-10
TX_0006359,CUST_00807,336.33,2023-09-12
TX_0006360,CUST_00302,444.62,2023-07-18
TX_0006361,CUST_01136,248.42,2023-08-16
TX_0006362,CUST_00093,213.32,2023-09-18
TX_0006363,CUST_00513,50.78,2023-09-23
TX_0006364,CUST_00772,335.26,2023-07-07
TX_0006365,CUST_00979,471.71,2023-11-28
TX_0006366,CUST_00422,470.4,2023-07-24
TX_0006367,CUST_01123,482.79,2023-09-11
TX_0006368,CUST_00974,197.14,2023-07-06
TX_0006369,CUST_00733,293.95,2023-07-26
TX_0006370,CUST_01083,204.24,2023-10-08
TX_0006371,CUST_00973,295.84,2023-09-13
TX_0006372,CUST_00061,394.61,2023-10-11
TX_0006373,CUST_01071,496.7,2023-10-30
TX_0006374,CUST_00478,71.71,2023-11-25
TX_0006375,CUST_00685,385.69,2023-12-17
TX_0006376,CUST_00481,115.05,2023-08-28
TX_0006377,CUST_00052,337.4,2023-11-02
TX_0006378,CUST_00296,226.62,2023-10-26
TX_0006379,CUST_00856,365.95,2023-08-23
TX_0006380,CUST_00920,203.11,2023-08-05
TX_0006381,CUST_00018,143.42,2023-11-22
TX_0006382,CUST_00658,193.98,2023-06-15
TX_0006383,CUST_00970,240.1,2023-09-27
TX_0006384,CUST_01023,349.55,2023-08-28
TX_0006385,CUST_00521,62.57,2023-06-20
TX_0006386,CUST_00056,105.44,2023-12-18
TX_0006387,CUST_01079,115.03,2023-07-17
TX_0006388,CUST_00976,89.23,2023-09-12
TX_0006389,CUST_00266,216.83,2023-07-23
TX_0006390,CUST_00369,11.01,2023-07-16
TX_0006391,CUST_00359,470.72,2023-07-08
TX_0006392,CUST_00987,33.71,2023-12-12
TX_0006393,CUST_00153,414.68,2023-09-03
TX_0006394,CUST_01003,201.48,2023-07-01
TX_0006395,CUST_01007,35.44,2023-07-13
TX_0006396,CUST_00117,385.31,2023-07-11
TX_0006397,CUST_01112,173.41,2023-08-13
TX_0006398,CUST_00549,415.32,2023-09-12
TX_0006399,CUST_01181,267.8,2023-06-09
TX_0006400,CUST_00767,71.38,2023-06-27
TX_0006401,CUST_00870,476.78,2023-06-03
TX_0006402,CUST_00424,283.95,2023-07-16
TX_0006403,CUST_00383,-4.61,2023-07-17
TX_0006404,CUST_00846,497.35,2023-10-24
TX_0006405,CUST_01125,-12.76,2023-08-08
TX_0006406,CUST_00377,332.88,2023-08-08
TX_0006407,CUST_01014,410.99,2023-06-16
TX_0006408,CUST_00864,264.11,2023-06-19
TX_0006409,CUST_00922,221.57,2023-12-12
TX_0006410,CUST_00039,459.23,2023-06-21
TX_0006411,CUST_00819,460.4,2023-09-23
TX_0006412,CUST_00080,441.85,2023-11-23
TX_0006413,CUST_00022,469.51,2023-08-14
TX_0006414,CUST_01194,83.11,2023-07-18
TX_0006415,CUST_00846,414.27,2023-07-17
TX_0006416,CUST_00519,456.75,2023-09-05
TX_0006417,CUST_01182,96.42,2023-06-29
TX_0006418,CUST_00902,63.15,2023-08-11
TX_0006419,CUST_00908,205.28,2023-08-01
TX_0006420,CUST_01137,-17.23,2023-07-27
TX_0006421,CUST_01152,-3.09,2023-09-10
TX_0006422,CUST_00665,115.26,2023-07-11
TX_0006423,CUST_00716,300.21,2023-11-04
TX_0006424,CUST_01126,149.03,2023-11-26
TX_0006425,CUST_00448,363.84,2023-07-28
TX_0006426,CUST_00260,220.25,2023-07-11
TX_0006427,CUST_01010,73.69,2023-06-23
TX_0006428,CUST_00327,445.3,2023-07-01
TX_0006429,CUST_00793,95.55,2023-11-14
TX_0006430,CUST_00097,135.2,2023-12-15
TX_0006431,CUST_01153,404.89,2023-06-16
TX_0006432,CUST_00256,411.83,2023-12-01
TX_0006433,CUST_00859,215.33,2023-11-13
TX_0006434,CUST_00678,408.51,2023-09-25
TX_0006435,CUST_00340,267.54,2023-08-17
TX_0006436,CUST_00728,488.16,2023-10-29
TX_0006437,CUST_01001,117.68,2023-12-09
TX_0006438,CUST_00765,-7.83,2023-12-03
TX_0006439,CUST_00001,242.95,2023-10-18
TX_0006440,CUST_00890,136.7,2023-06-01
TX_0006441,CUST_00857,369.06,2023-09-02
TX_0006442,CUST_00845,420.17,2023-06-06
TX_0006443,CUST_00347,3.19,2023-06-03
TX_0006444,CUST_00211,273.82,2023-07-14
TX_0006445,CUST_00095,66.27,2023-12-15
TX_0006446,CUST_00159,450.14,2023-12-16
TX_0006447,CUST_00612,438.7,2023-07-31
TX_0006448,CUST_00066,125.34,2023-10-17
TX_0006449,CUST_01172,455.21,2023-10-28
TX_0006450,CUST_00461,70.14,2023-07-11
TX_0006451,CUST_00713,477.7,2023-08-03
TX_0006452,CUST_00422,70.12,2023-07-13
TX_0006453,CUST_00501,165.91,2023-06-11
TX_0006454,CUST_00315,400.99,2023-11-14
TX_0006455,CUST_00678,158.91,2023-06-16
TX_0006456,CUST_00232,301.46,2023-12-04
TX_0006457,CUST_00463,494.44,2023-08-12
TX_0006458,CUST_00672,394.03,2023-11-22
TX_0006459,CUST_00068,97.54,2023-09-12
TX_0006460,CUST_01189,242.23,2023-10-20
TX_0006461,CUST_01147,128.12,2023-12-18
TX_0006462,CUST_00426,304.37,2023-12-11
TX_0006463,CUST_00502,80.23,2023-07-12
TX_0006464,CUST_00603,421.9,2023-09-09
TX_0006465,CUST_00334,287.89,2023-07-04
TX_0006466,CUST_00014,402.16,2023-06-07
TX_0006467,CUST_00710,273.45,2023-12-07
TX_0006468,CUST_01102,499.91,2023-07-30
TX_0006469,CUST_00250,45.69,2023-08-08
TX_0006470,CUST_00553,27.04,2023-10-27
TX_0006471,CUST_00117,211.05,2023-08-25
TX_0006472,CUST_00804,142.79,2023-11-04
TX_0006473,CUST_00274,474.72,2023-07-01
TX_0006474,CUST_00292,106.22,2023-10-06
TX_0006475,CUST_00822,83.01,2023-10-02
TX_0006476,CUST_00941,140.67,2023-09-04
TX_0006477,CUST_00569,63.23,2023-06-04
TX_0006478,CUST_00786,74.77,2023-12-16
TX_0006479,CUST_00549,313.28,2023-10-23
TX_0006480,CUST_00416,448.88,2023-08-27
TX_0006481,CUST_00200,284.7,2023-07-17
TX_0006482,CUST_00810,212.1,2023-11-27
TX_0006483,CUST_00469,31.93,2023-09-04
TX_0006484,CUST_00475,355.72,2023-07-03
TX_0006485,CUST_00867,424.58,2023-08-10
TX_0006486,CUST_00969,145.62,2023-11-18
TX_0006487,CUST_01041,307.37,2023-09-11
TX_0006488,CUST_00515,179.21,2023-07-07
TX_0006489,CUST_00052,442.99,2023-09-17
TX_0006490,CUST_00246,213.26,2023-12-14
TX_0006491,CUST_00468,-6.25,2023-10-25
TX_0006492,CUST_00324,323.12,2023-10-15
TX_0006493,CUST_00550,144.01,2023-07-06
TX_0006494,CUST_00553,11.76,2023-07-13
TX_0006495,CUST_00216,12.65,2023-11-24
TX_0006496,CUST_00471,427.23,2023-08-30
TX_0006497,CUST_00020,145.25,2023-08-09
TX_0006498,CUST_00429,354.29,2023-07-06
TX_0006499,CUST_00205,282.58,2023-06-27
TX_0006500,CUST_00613,103.64,2023-06-13
TX_0006501,CUST_01059,422.7,2023-10-03
TX_0006502,CUST_00944,311.61,2023-08-06
TX_0006503,CUST_00954,294.84,2023-07-03
TX_0006504,CUST_00766,340.06,2023-08-04
TX_0006505,CUST_00268,59.73,2023-06-24
TX_0006506,CUST_01027,263.53,2023-11-29
TX_0006507,CUST_00520,306.71,2023-11-20
TX_0006508,CUST_00658,344.21,2023-10-17
TX_0006509,CUST_00224,287.16,2023-12-06
TX_0006510,CUST_00015,137.31,2023-10-17
TX_0006511,CUST_00989,236.17,2023-09-19
TX_0006512,CUST_01009,309.7,2023-10-26
TX_0006513,CUST_00406,480.05,2023-07-31
TX_0006514,CUST_00348,286.23,2023-10-21
TX_0006515,CUST_00880,164.23,2023-08-31
TX_0006516,CUST_00117,66.28,2023-09-28
TX_0006517,CUST_01111,326.07,2023-09-19
TX_0006518,CUST_00563,9.81,2023-10-12
TX_0006519,CUST_00683,311.0,2023-12-18
TX_0006520,CUST_00735,362.33,2023-10-14
TX_0006521,CUST_00393,411.36,2023-10-17
TX_0006522,CUST_00351,485.78,2023-08-22
TX_0006523,CUST_00895,349.51,2023-10-01
TX_0006524,CUST_00276,190.36,2023-07-15
TX_0006525,CUST_00036,364.62,2023-08-08
TX_0006526,CUST_00814,230.77,2023-11-16
TX_0006527,CUST_01197,385.04,2023-09-01
TX_0006528,CUST_00624,460.47,2023-12-17
TX_0006529,CUST_00653,363.3,2023-06-21
TX_0006530,CUST_01199,183.73,2023-10-21
TX_0006531,CUST_00325,69.76,2023-08-29
TX_0006532,CUST_00017,372.59,2023-10-15
TX_0006533,CUST_00375,163.39,2023-11-17
TX_0006534,CUST_00830,67.36,2023-08-16
TX_0006535,CUST_00915,69.49,2023-09-14
TX_0006536,CUST_00386,286.27,2023-08-04
TX_0006537,CUST_00369,315.98,2023-06-24
TX_0006538,CUST_00347,392.32,2023-08-02
TX_0006539,CUST_00560,25.34,2023-10-24
TX_0006540,CUST_01174,71.0,2023-06-03
TX_0006541,CUST_00027,294.85,2023-11-15
TX_0006542,CUST_00855,185.1,2023-11-25
TX_0006543,CUST_00908,0.67,2023-09-13
